,filename,true_label,pred_label,correct?
2257,21343.jpg,quercus_robur,broussonettia_papyrifera,False
2258,23366.jpg,ulmus_pumila,broussonettia_papyrifera,False
2259,20912.jpg,chamaecyparis_pisifera,broussonettia_papyrifera,False
2260,16482.jpg,liriodendron_tulipifera,broussonettia_papyrifera,False
2261,16070.jpg,asimina_triloba,ilex_opaca,False
2262,15302.jpg,cercis_canadensis,broussonettia_papyrifera,False
2263,16572.jpg,aesculus_glabra,broussonettia_papyrifera,False
2264,9536.jpg,metasequoia_glyptostroboides,ilex_opaca,False
2265,10471.jpg,ulmus_pumila,ilex_opaca,False
2266,1834.jpg,ilex_opaca,ilex_opaca,True
2267,20876.jpg,pinus_resinosa,pinus_rigida,False
2268,9462.jpg,carya_ovata,quercus_robur,False
2269,15479.jpg,tilia_cordata,broussonettia_papyrifera,False
2270,1308.jpg,pinus_nigra,pinus_rigida,False
2271,3490.jpg,pinus_taeda,pinus_rigida,False
2272,418.jpg,phellodendron_amurense,broussonettia_papyrifera,False
2273,2690.jpg,quercus_stellata,broussonettia_papyrifera,False
2274,101.jpg,acer_pseudoplatanus,broussonettia_papyrifera,False
2275,17751.jpg,pinus_densiflora,pinus_resinosa,False
2276,16730.jpg,phellodendron_amurense,broussonettia_papyrifera,False
2277,20205.jpg,crataegus_viridis,broussonettia_papyrifera,False
2278,12379.jpg,betula_lenta,broussonettia_papyrifera,False
2279,19571.jpg,chionanthus_virginicus,broussonettia_papyrifera,False
2280,3154.jpg,tilia_europaea,broussonettia_papyrifera,False
2281,7194.jpg,fraxinus_nigra,broussonettia_papyrifera,False
2282,19222.jpg,aesculus_pavi,broussonettia_papyrifera,False
2283,12951.jpg,ginkgo_biloba,broussonettia_papyrifera,False
2284,22205.jpg,salix_caroliniana,ulmus_parvifolia,False
2285,6727.jpg,pinus_densiflora,pinus_rigida,False
2286,6774.jpg,acer_ginnala,quercus_robur,False
2287,2130.jpg,evodia_daniellii,broussonettia_papyrifera,False
2288,13503.jpg,fraxinus_pennsylvanica,cladrastis_lutea,False
2289,9993.jpg,styrax_japonica,diospyros_virginiana,False
2290,18791.jpg,quercus_montana,broussonettia_papyrifera,False
2291,9768.jpg,taxodium_distichum,broussonettia_papyrifera,False
2292,8375.jpg,styrax_japonica,broussonettia_papyrifera,False
2293,12624.jpg,quercus_coccinea,broussonettia_papyrifera,False
2294,14208.jpg,prunus_sargentii,prunus_serrulata,False
2295,13958.jpg,prunus_virginiana,broussonettia_papyrifera,False
2296,6999.jpg,catalpa_speciosa,broussonettia_papyrifera,False
2297,15240.jpg,amelanchier_arborea,diospyros_virginiana,False
2298,21251.jpg,quercus_michauxii,broussonettia_papyrifera,False
2299,8798.jpg,pinus_thunbergii,pinus_rigida,False
2300,21116.jpg,picea_orientalis,cryptomeria_japonica,False
2301,17891.jpg,quercus_virginiana,diospyros_virginiana,False
2302,9614.jpg,aesculus_hippocastamon,broussonettia_papyrifera,False
2303,7472.jpg,castanea_dentata,ptelea_trifoliata,False
2304,22426.jpg,cornus_kousa,magnolia_denudata,False
2305,15693.jpg,cornus_mas,magnolia_denudata,False
2306,19158.jpg,pinus_thunbergii,pinus_peucea,False
2307,22273.jpg,liriodendron_tulipifera,aesculus_flava,False
2308,18922.jpg,betula_jacqemontii,broussonettia_papyrifera,False
2309,16396.jpg,malus_floribunda,ilex_opaca,False
2310,4593.jpg,prunus_sargentii,ilex_opaca,False
2311,22744.jpg,betula_lenta,aesculus_flava,False
2312,19230.jpg,ulmus_glabra,prunus_sargentii,False
2313,11166.jpg,malus_pumila,crataegus_viridis,False
2314,10262.jpg,quercus_muehlenbergii,ilex_opaca,False
2315,5983.jpg,prunus_sargentii,quercus_marilandica,False
2316,13512.jpg,metasequoia_glyptostroboides,quercus_marilandica,False
2317,2682.jpg,malus_pumila,magnolia_denudata,False
2318,20888.jpg,pinus_flexilis,pinus_peucea,False
2319,6734.jpg,acer_saccharinum,quercus_marilandica,False
2320,33.jpg,styrax_japonica,ilex_opaca,False
2321,17859.jpg,cornus_kousa,castanea_dentata,False
2322,21554.jpg,salix_nigra,diospyros_virginiana,False
2323,3572.jpg,liriodendron_tulipifera,ginkgo_biloba,False
2324,2457.jpg,ostrya_virginiana,ulmus_rubra,False
2325,12948.jpg,chionanthus_retusus,ilex_opaca,False
2326,17200.jpg,acer_negundo,ilex_opaca,False
2327,790.jpg,cornus_kousa,magnolia_denudata,False
2328,9193.jpg,pinus_parviflora,pinus_peucea,False
2329,18494.jpg,pinus_sylvestris,pinus_peucea,False
2330,20285.jpg,prunus_sargentii,quercus_muehlenbergii,False
2331,11203.jpg,populus_deltoides,magnolia_denudata,False
2332,3436.jpg,pinus_densiflora,pinus_peucea,False
2333,22996.jpg,ptelea_trifoliata,cladrastis_lutea,False
2334,824.jpg,cedrus_atlantica,picea_orientalis,False
2335,13560.jpg,liquidambar_styraciflua,quercus_marilandica,False
2336,13338.jpg,ostrya_virginiana,ulmus_parvifolia,False
2337,9500.jpg,ginkgo_biloba,magnolia_denudata,False
2338,10153.jpg,liriodendron_tulipifera,quercus_marilandica,False
2339,18938.jpg,zelkova_serrata,broussonettia_papyrifera,False
2340,16231.jpg,pinus_taeda,pinus_resinosa,False
2341,21063.jpg,quercus_macrocarpa,broussonettia_papyrifera,False
2342,19665.jpg,asimina_triloba,catalpa_speciosa,False
2343,10533.jpg,quercus_nigra,quercus_marilandica,False
2344,21140.jpg,ulmus_americana,pinus_resinosa,False
2345,4241.jpg,pinus_sylvestris,pinus_resinosa,False
2346,12865.jpg,diospyros_virginiana,diospyros_virginiana,True
2347,18037.jpg,magnolia_virginiana,quercus_marilandica,False
2348,5517.jpg,carpinus_caroliniana,acer_saccharum,False
2349,16102.jpg,cercis_canadensis,diospyros_virginiana,False
2350,17732.jpg,salix_nigra,diospyros_virginiana,False
2351,8467.jpg,salix_babylonica,ilex_opaca,False
2352,14256.jpg,tsuga_canadensis,picea_orientalis,False
2353,7041.jpg,quercus_cerris,ilex_opaca,False
2354,14424.jpg,carya_tomentosa,styrax_japonica,False
2355,21663.jpg,ulmus_rubra,crataegus_viridis,False
2356,17170.jpg,acer_pensylvanicum,acer_saccharum,False
2357,21028.jpg,crataegus_laevigata,ulmus_pumila,False
2358,19148.jpg,crataegus_pruinosa,ulmus_pumila,False
2359,7729.jpg,ulmus_pumila,aesculus_flava,False
2360,1889.jpg,salix_nigra,quercus_marilandica,False
2361,7460.jpg,carya_glabra,ginkgo_biloba,False
2362,5210.jpg,carpinus_betulus,broussonettia_papyrifera,False
2363,21616.jpg,eucommia_ulmoides,prunus_sargentii,False
2364,19605.jpg,populus_grandidentata,castanea_dentata,False
2365,13015.jpg,prunus_yedoensis,ilex_opaca,False
2366,873.jpg,ulmus_parvifolia,diospyros_virginiana,False
2367,3151.jpg,juglans_cinerea,pinus_resinosa,False
2368,1342.jpg,liriodendron_tulipifera,ilex_opaca,False
2369,12107.jpg,acer_rubrum,crataegus_viridis,False
2370,13506.jpg,ailanthus_altissima,ilex_opaca,False
2371,21590.jpg,quercus_imbricaria,quercus_muehlenbergii,False
2372,13839.jpg,ptelea_trifoliata,carya_cordiformis,False
2373,7956.jpg,ulmus_americana,carya_cordiformis,False
2374,11866.jpg,crataegus_laevigata,pinus_peucea,False
2375,19975.jpg,ulmus_rubra,ulmus_rubra,True
2376,15094.jpg,magnolia_stellata,ilex_opaca,False
2377,13633.jpg,platanus_acerifolia,magnolia_denudata,False
2378,4285.jpg,toona_sinensis,aesculus_flava,False
2379,3411.jpg,prunus_yedoensis,magnolia_denudata,False
2380,4938.jpg,metasequoia_glyptostroboides,styrax_japonica,False
2381,7168.jpg,magnolia_macrophylla,quercus_marilandica,False
2382,1391.jpg,cercis_canadensis,aesculus_flava,False
2383,13704.jpg,acer_campestre,magnolia_denudata,False
2384,14489.jpg,salix_nigra,pinus_peucea,False
2385,11022.jpg,carya_glabra,quercus_marilandica,False
2386,633.jpg,malus_hupehensis,crataegus_viridis,False
2387,18981.jpg,catalpa_bignonioides,prunus_sargentii,False
2388,15361.jpg,nyssa_sylvatica,ilex_opaca,False
2389,9283.jpg,pinus_pungens,pinus_peucea,False
2390,375.jpg,diospyros_virginiana,acer_saccharum,False
2391,1584.jpg,carpinus_caroliniana,quercus_muehlenbergii,False
2392,3004.jpg,malus_pumila,quercus_marilandica,False
2393,651.jpg,celtis_tenuifolia,quercus_marilandica,False
2394,6395.jpg,salix_caroliniana,pinus_peucea,False
2395,20153.jpg,acer_platanoides,quercus_marilandica,False
2396,19365.jpg,quercus_muehlenbergii,ilex_opaca,False
2397,2578.jpg,pinus_peucea,pinus_peucea,True
2398,15034.jpg,maclura_pomifera,ilex_opaca,False
2399,8276.jpg,ulmus_rubra,pinus_peucea,False
2400,16678.jpg,toona_sinensis,quercus_marilandica,False
2401,10879.jpg,crataegus_pruinosa,ilex_opaca,False
2402,19059.jpg,pinus_sylvestris,pinus_peucea,False
2403,21637.jpg,carpinus_betulus,prunus_sargentii,False
2404,13335.jpg,populus_tremuloides,aesculus_flava,False
2405,11729.jpg,koelreuteria_paniculata,cladrastis_lutea,False
2406,6385.jpg,chamaecyparis_thyoides,cladrastis_lutea,False
2407,11742.jpg,styrax_japonica,ginkgo_biloba,False
2408,18766.jpg,crataegus_laevigata,ilex_opaca,False
2409,17767.jpg,zelkova_serrata,ginkgo_biloba,False
2410,21604.jpg,acer_ginnala,quercus_marilandica,False
2411,7085.jpg,carya_cordiformis,carya_cordiformis,True
2412,2296.jpg,acer_rubrum,quercus_marilandica,False
2413,185.jpg,pinus_virginiana,pinus_peucea,False
2414,4542.jpg,crataegus_viridis,ilex_opaca,False
2415,15335.jpg,quercus_shumardii,quercus_marilandica,False
2416,20762.jpg,quercus_cerris,acer_rubrum,False
2417,21916.jpg,ulmus_pumila,quercus_marilandica,False
2418,9805.jpg,quercus_palustris,quercus_marilandica,False
2419,14078.jpg,broussonettia_papyrifera,broussonettia_papyrifera,True
2420,20763.jpg,carpinus_caroliniana,diospyros_virginiana,False
2421,14397.jpg,aesculus_glabra,quercus_marilandica,False
2422,11299.jpg,ilex_opaca,ulmus_parvifolia,False
2423,6126.jpg,fraxinus_americana,aesculus_flava,False
2424,13987.jpg,ginkgo_biloba,quercus_marilandica,False
2425,7385.jpg,prunus_serotina,pinus_peucea,False
2426,10519.jpg,maclura_pomifera,styrax_japonica,False
2427,20475.jpg,pinus_peucea,pinus_resinosa,False
2428,6269.jpg,betula_populifolia,ilex_opaca,False
2429,15918.jpg,acer_pensylvanicum,styrax_japonica,False
2430,1472.jpg,nyssa_sylvatica,diospyros_virginiana,False
2431,13843.jpg,prunus_sargentii,prunus_sargentii,True
2432,21444.jpg,pinus_virginiana,pinus_peucea,False
2433,23196.jpg,morus_rubra,ginkgo_biloba,False
2434,18190.jpg,crataegus_phaenopyrum,ulmus_rubra,False
2435,10573.jpg,pinus_resinosa,pinus_sylvestris,False
2436,23272.jpg,betula_alleghaniensis,crataegus_viridis,False
2437,17662.jpg,pinus_resinosa,pinus_peucea,False
2438,16513.jpg,celtis_occidentalis,acer_pensylvanicum,False
2439,1511.jpg,betula_jacqemontii,acer_rubrum,False
2440,13895.jpg,toona_sinensis,catalpa_speciosa,False
2441,4787.jpg,cedrus_atlantica,tsuga_canadensis,False
2442,10037.jpg,betula_lenta,prunus_sargentii,False
2443,9325.jpg,quercus_alba,ginkgo_biloba,False
2444,16509.jpg,cornus_florida,ptelea_trifoliata,False
2445,12083.jpg,aesculus_hippocastamon,prunus_sargentii,False
2446,2425.jpg,cornus_florida,ulmus_rubra,False
2447,16267.jpg,zelkova_serrata,diospyros_virginiana,False
2448,17968.jpg,juglans_cinerea,ulmus_rubra,False
2449,7822.jpg,ostrya_virginiana,ulmus_rubra,False
2450,16803.jpg,salix_nigra,ulmus_rubra,False
2451,2533.jpg,metasequoia_glyptostroboides,ulmus_rubra,False
2452,6475.jpg,magnolia_tripetala,cladrastis_lutea,False
2453,16955.jpg,chamaecyparis_thyoides,ulmus_rubra,False
2454,13762.jpg,quercus_nigra,quercus_muehlenbergii,False
2455,11562.jpg,magnolia_stellata,diospyros_virginiana,False
2456,1121.jpg,quercus_acutissima,prunus_sargentii,False
2457,9075.jpg,pinus_wallichiana,ulmus_rubra,False
2458,7702.jpg,carpinus_caroliniana,quercus_muehlenbergii,False
2459,3530.jpg,acer_negundo,pinus_peucea,False
2460,7226.jpg,acer_platanoides,diospyros_virginiana,False
2461,3659.jpg,koelreuteria_paniculata,acer_saccharum,False
2462,1971.jpg,styrax_japonica,quercus_muehlenbergii,False
2463,6365.jpg,prunus_virginiana,prunus_sargentii,False
2464,16217.jpg,acer_ginnala,platanus_acerifolia,False
2465,16228.jpg,fraxinus_nigra,prunus_sargentii,False
2466,13104.jpg,quercus_phellos,diospyros_virginiana,False
2467,22979.jpg,castanea_dentata,prunus_sargentii,False
2468,19284.jpg,pinus_bungeana,ulmus_rubra,False
2469,18680.jpg,aesculus_pavi,prunus_sargentii,False
2470,16587.jpg,pinus_koraiensis,diospyros_virginiana,False
2471,895.jpg,carpinus_caroliniana,ulmus_rubra,False
2472,19323.jpg,quercus_montana,acer_pensylvanicum,False
2473,11018.jpg,pseudolarix_amabilis,pinus_sylvestris,False
2474,14057.jpg,quercus_acutissima,acer_rubrum,False
2475,22789.jpg,acer_negundo,ginkgo_biloba,False
2476,23129.jpg,carya_glabra,ginkgo_biloba,False
2477,10616.jpg,tilia_americana,ginkgo_biloba,False
2478,23356.jpg,acer_palmatum,diospyros_virginiana,False
2479,13340.jpg,crataegus_viridis,ginkgo_biloba,False
2480,21158.jpg,halesia_tetraptera,ginkgo_biloba,False
2481,4262.jpg,pinus_densiflora,pinus_peucea,False
2482,1653.jpg,ulmus_rubra,prunus_sargentii,False
2483,4980.jpg,acer_campestre,platanus_acerifolia,False
2484,4693.jpg,ulmus_procera,chionanthus_retusus,False
2485,20036.jpg,cercis_canadensis,pinus_sylvestris,False
2486,12182.jpg,quercus_michauxii,ginkgo_biloba,False
2487,6172.jpg,asimina_triloba,quercus_muehlenbergii,False
2488,8210.jpg,tsuga_canadensis,tsuga_canadensis,True
2489,5931.jpg,maclura_pomifera,diospyros_virginiana,False
2490,6164.jpg,quercus_marilandica,prunus_sargentii,False
2491,9677.jpg,pinus_resinosa,pinus_peucea,False
2492,9322.jpg,maclura_pomifera,quercus_muehlenbergii,False
2493,17939.jpg,pinus_cembra,cryptomeria_japonica,False
2494,7488.jpg,pinus_parviflora,pinus_peucea,False
2495,20687.jpg,acer_platanoides,diospyros_virginiana,False
2496,18464.jpg,prunus_sargentii,chionanthus_retusus,False
2497,8281.jpg,magnolia_grandiflora,ginkgo_biloba,False
2498,19820.jpg,carya_tomentosa,aesculus_pavi,False
2499,3811.jpg,malus_baccata,prunus_sargentii,False
2500,18298.jpg,carpinus_caroliniana,ulmus_rubra,False
2501,21918.jpg,eucommia_ulmoides,quercus_muehlenbergii,False
2502,7628.jpg,aesculus_pavi,ginkgo_biloba,False
2503,18635.jpg,pinus_parviflora,diospyros_virginiana,False
2504,19299.jpg,catalpa_bignonioides,celtis_tenuifolia,False
2505,21464.jpg,magnolia_tripetala,quercus_muehlenbergii,False
2506,19603.jpg,castanea_dentata,ginkgo_biloba,False
2507,19450.jpg,pyrus_calleryana,ginkgo_biloba,False
2508,9716.jpg,crataegus_laevigata,pinus_peucea,False
2509,14972.jpg,phellodendron_amurense,ginkgo_biloba,False
2510,10428.jpg,acer_campestre,prunus_sargentii,False
2511,7275.jpg,pinus_peucea,pinus_peucea,True
2512,9370.jpg,quercus_stellata,prunus_sargentii,False
2513,15843.jpg,ulmus_rubra,platanus_acerifolia,False
2514,21358.jpg,populus_tremuloides,prunus_sargentii,False
2515,1707.jpg,ginkgo_biloba,platanus_acerifolia,False
2516,21862.jpg,tilia_cordata,platanus_acerifolia,False
2517,20556.jpg,prunus_pensylvanica,ulmus_rubra,False
2518,2046.jpg,maclura_pomifera,styrax_japonica,False
2519,12871.jpg,ulmus_americana,diospyros_virginiana,False
2520,6784.jpg,robinia_pseudo-acacia,ulmus_rubra,False
2521,12121.jpg,paulownia_tomentosa,prunus_sargentii,False
2522,17046.jpg,aesculus_pavi,ulmus_rubra,False
2523,9608.jpg,picea_pungens,tsuga_canadensis,False
2524,1805.jpg,larix_decidua,pinus_sylvestris,False
2525,11714.jpg,aesculus_glabra,ginkgo_biloba,False
2526,18560.jpg,carya_tomentosa,ginkgo_biloba,False
2527,14277.jpg,carpinus_caroliniana,ulmus_rubra,False
2528,3271.jpg,acer_pseudoplatanus,ginkgo_biloba,False
2529,10946.jpg,ficus_carica,prunus_sargentii,False
2530,9771.jpg,maclura_pomifera,pinus_sylvestris,False
2531,9291.jpg,eucommia_ulmoides,platanus_acerifolia,False
2532,18155.jpg,salix_matsudana,diospyros_virginiana,False
2533,15632.jpg,pinus_resinosa,pinus_sylvestris,False
2534,17334.jpg,asimina_triloba,diospyros_virginiana,False
2535,15920.jpg,carya_ovata,prunus_sargentii,False
2536,15631.jpg,magnolia_tripetala,cladrastis_lutea,False
2537,3340.jpg,ulmus_glabra,prunus_sargentii,False
2538,1417.jpg,crataegus_phaenopyrum,ulmus_rubra,False
2539,21200.jpg,pinus_flexilis,pinus_peucea,False
2540,16731.jpg,acer_campestre,platanus_acerifolia,False
2541,17259.jpg,eucommia_ulmoides,quercus_muehlenbergii,False
2542,75.jpg,populus_tremuloides,chionanthus_retusus,False
2543,7620.jpg,betula_alleghaniensis,diospyros_virginiana,False
2544,16884.jpg,carpinus_caroliniana,ulmus_rubra,False
2545,12098.jpg,acer_pseudoplatanus,prunus_sargentii,False
2546,16474.jpg,amelanchier_laevis,carya_cordiformis,False
2547,19999.jpg,platanus_occidentalis,prunus_sargentii,False
2548,1529.jpg,pyrus_calleryana,ginkgo_biloba,False
2549,8924.jpg,malus_hupehensis,prunus_sargentii,False
2550,2871.jpg,chamaecyparis_pisifera,ulmus_rubra,False
2551,15698.jpg,albizia_julibrissin,quercus_muehlenbergii,False
2552,5905.jpg,juglans_cinerea,cercis_canadensis,False
2553,5264.jpg,quercus_nigra,diospyros_virginiana,False
2554,20884.jpg,liriodendron_tulipifera,ginkgo_biloba,False
2555,1953.jpg,populus_grandidentata,ginkgo_biloba,False
2556,15487.jpg,pinus_nigra,pinus_sylvestris,False
2557,5752.jpg,cedrus_libani,tsuga_canadensis,False
2558,16239.jpg,asimina_triloba,diospyros_virginiana,False
2559,15456.jpg,prunus_pensylvanica,ulmus_rubra,False
2560,4112.jpg,pyrus_calleryana,ginkgo_biloba,False
2561,18865.jpg,magnolia_denudata,eucommia_ulmoides,False
2562,3739.jpg,salix_nigra,carpinus_caroliniana,False
2563,18334.jpg,acer_saccharinum,carpinus_caroliniana,False
2564,17627.jpg,tilia_cordata,carpinus_caroliniana,False
2565,6645.jpg,pinus_sylvestris,pinus_resinosa,False
2566,7511.jpg,pinus_pungens,diospyros_virginiana,False
2567,17367.jpg,acer_palmatum,ulmus_rubra,False
2568,7119.jpg,prunus_sargentii,carpinus_caroliniana,False
2569,23345.jpg,ficus_carica,ginkgo_biloba,False
2570,18278.jpg,morus_alba,prunus_sargentii,False
2571,935.jpg,acer_rubrum,pinus_peucea,False
2572,23553.jpg,stewartia_pseudocamellia,aesculus_pavi,False
2573,17478.jpg,prunus_sargentii,prunus_sargentii,True
2574,23107.jpg,pinus_bungeana,pinus_peucea,False
2575,4730.jpg,salix_nigra,diospyros_virginiana,False
2576,723.jpg,prunus_pensylvanica,carpinus_caroliniana,False
2577,12655.jpg,betula_jacqemontii,ginkgo_biloba,False
2578,10775.jpg,quercus_michauxii,quercus_muehlenbergii,False
2579,12451.jpg,fraxinus_pennsylvanica,metasequoia_glyptostroboides,False
2580,20512.jpg,zelkova_serrata,ulmus_rubra,False
2581,2676.jpg,pinus_densiflora,pinus_peucea,False
2582,13555.jpg,magnolia_virginiana,cryptomeria_japonica,False
2583,13182.jpg,evodia_daniellii,aesculus_pavi,False
2584,15867.jpg,magnolia_grandiflora,aesculus_pavi,False
2585,1451.jpg,maclura_pomifera,pinus_peucea,False
2586,19597.jpg,quercus_robur,ulmus_rubra,False
2587,11987.jpg,crataegus_crus-galli,styrax_japonica,False
2588,4906.jpg,prunus_yedoensis,carpinus_caroliniana,False
2589,22308.jpg,pinus_resinosa,pinus_peucea,False
2590,2741.jpg,tilia_europaea,aesculus_pavi,False
2591,10917.jpg,broussonettia_papyrifera,betula_lenta,False
2592,19967.jpg,malus_coronaria,carpinus_caroliniana,False
2593,13277.jpg,halesia_tetraptera,aesculus_pavi,False
2594,22331.jpg,celtis_occidentalis,ginkgo_biloba,False
2595,16977.jpg,ulmus_procera,chionanthus_retusus,False
2596,36.jpg,betula_alleghaniensis,aesculus_pavi,False
2597,1134.jpg,paulownia_tomentosa,ginkgo_biloba,False
2598,16782.jpg,betula_alleghaniensis,prunus_sargentii,False
2599,439.jpg,cryptomeria_japonica,pinus_resinosa,False
2600,12396.jpg,prunus_serrulata,eucommia_ulmoides,False
2601,13819.jpg,malus_pumila,tsuga_canadensis,False
2602,14126.jpg,ulmus_glabra,aesculus_pavi,False
2603,22675.jpg,salix_babylonica,styrax_japonica,False
2604,19580.jpg,evodia_daniellii,aesculus_pavi,False
2605,1402.jpg,maclura_pomifera,pinus_sylvestris,False
2606,7593.jpg,ulmus_americana,pinus_peucea,False
2607,12685.jpg,pinus_flexilis,diospyros_virginiana,False
2608,3994.jpg,albizia_julibrissin,aesculus_pavi,False
2609,8157.jpg,pyrus_calleryana,aesculus_pavi,False
2610,6257.jpg,ptelea_trifoliata,carpinus_caroliniana,False
2611,4341.jpg,oxydendrum_arboreum,aesculus_pavi,False
2612,5707.jpg,amelanchier_laevis,prunus_sargentii,False
2613,13394.jpg,quercus_coccinea,aesculus_pavi,False
2614,22252.jpg,castanea_dentata,aesculus_pavi,False
2615,15765.jpg,magnolia_stellata,carpinus_caroliniana,False
2616,17456.jpg,quercus_stellata,prunus_sargentii,False
2617,14242.jpg,crataegus_viridis,aesculus_pavi,False
2618,14755.jpg,pinus_flexilis,tsuga_canadensis,False
2619,14189.jpg,liriodendron_tulipifera,aesculus_pavi,False
2620,18714.jpg,crataegus_pruinosa,ginkgo_biloba,False
2621,21372.jpg,quercus_muehlenbergii,ulmus_rubra,False
2622,10211.jpg,fagus_grandifolia,ginkgo_biloba,False
2623,14118.jpg,quercus_acutissima,carpinus_caroliniana,False
2624,9102.jpg,ailanthus_altissima,carpinus_caroliniana,False
2625,22400.jpg,ulmus_parvifolia,ginkgo_biloba,False
2626,11998.jpg,acer_platanoides,carpinus_caroliniana,False
2627,4708.jpg,pinus_rigida,diospyros_virginiana,False
2628,6699.jpg,juniperus_virginiana,cryptomeria_japonica,False
2629,21963.jpg,magnolia_denudata,ginkgo_biloba,False
2630,20190.jpg,magnolia_tripetala,aesculus_pavi,False
2631,16536.jpg,quercus_montana,aesculus_pavi,False
2632,15338.jpg,pinus_virginiana,pinus_peucea,False
2633,6850.jpg,crataegus_viridis,chionanthus_retusus,False
2634,17194.jpg,liriodendron_tulipifera,ulmus_rubra,False
2635,4132.jpg,carya_ovata,ginkgo_biloba,False
2636,12341.jpg,gleditsia_triacanthos,cryptomeria_japonica,False
2637,13641.jpg,quercus_macrocarpa,ginkgo_biloba,False
2638,13662.jpg,betula_lenta,carpinus_caroliniana,False
2639,6901.jpg,acer_palmatum,maclura_pomifera,False
2640,3599.jpg,acer_ginnala,ginkgo_biloba,False
2641,6315.jpg,staphylea_trifolia,styrax_japonica,False
2642,4556.jpg,toona_sinensis,tsuga_canadensis,False
2643,10994.jpg,fraxinus_americana,quercus_marilandica,False
2644,21581.jpg,staphylea_trifolia,styrax_japonica,False
2645,7110.jpg,castanea_dentata,prunus_sargentii,False
2646,20134.jpg,prunus_serrulata,aesculus_pavi,False
2647,19494.jpg,catalpa_speciosa,carpinus_caroliniana,False
2648,5206.jpg,malus_hupehensis,prunus_sargentii,False
2649,6060.jpg,salix_babylonica,carpinus_caroliniana,False
2650,16797.jpg,magnolia_acuminata,ulmus_rubra,False
2651,1776.jpg,liquidambar_styraciflua,ginkgo_biloba,False
2652,18936.jpg,quercus_imbricaria,styrax_japonica,False
2653,20537.jpg,malus_baccata,chionanthus_retusus,False
2654,8939.jpg,tilia_europaea,aesculus_pavi,False
2655,10462.jpg,pinus_peucea,pinus_resinosa,False
2656,9237.jpg,syringa_reticulata,ginkgo_biloba,False
2657,650.jpg,quercus_imbricaria,styrax_japonica,False
2658,18881.jpg,maclura_pomifera,carpinus_caroliniana,False
2659,19208.jpg,prunus_virginiana,pinus_resinosa,False
2660,21298.jpg,quercus_velutina,prunus_sargentii,False
2661,15318.jpg,prunus_yedoensis,styrax_japonica,False
2662,345.jpg,cornus_mas,maclura_pomifera,False
2663,18125.jpg,robinia_pseudo-acacia,pinus_peucea,False
2664,21614.jpg,acer_saccharinum,pinus_resinosa,False
2665,14332.jpg,tilia_europaea,ulmus_rubra,False
2666,14039.jpg,paulownia_tomentosa,ginkgo_biloba,False
2667,6738.jpg,quercus_stellata,eucommia_ulmoides,False
2668,5390.jpg,aesculus_glabra,aesculus_pavi,False
2669,16279.jpg,liriodendron_tulipifera,ulmus_rubra,False
2670,11412.jpg,halesia_tetraptera,eucommia_ulmoides,False
2671,20599.jpg,populus_grandidentata,prunus_sargentii,False
2672,1462.jpg,stewartia_pseudocamellia,chionanthus_retusus,False
2673,18689.jpg,amelanchier_canadensis,aesculus_pavi,False
2674,14896.jpg,amelanchier_laevis,ulmus_rubra,False
2675,15875.jpg,platanus_occidentalis,metasequoia_glyptostroboides,False
2676,11633.jpg,acer_palmatum,maclura_pomifera,False
2677,9295.jpg,amelanchier_laevis,maclura_pomifera,False
2678,2476.jpg,ulmus_rubra,eucommia_ulmoides,False
2679,4850.jpg,quercus_montana,carpinus_caroliniana,False
2680,17494.jpg,pinus_wallichiana,pinus_resinosa,False
2681,8909.jpg,amelanchier_laevis,ginkgo_biloba,False
2682,11899.jpg,salix_nigra,carpinus_caroliniana,False
2683,10276.jpg,prunus_virginiana,cryptomeria_japonica,False
2684,20954.jpg,ficus_carica,prunus_sargentii,False
2685,6493.jpg,robinia_pseudo-acacia,carpinus_caroliniana,False
2686,15516.jpg,magnolia_virginiana,prunus_sargentii,False
2687,3138.jpg,pinus_strobus,diospyros_virginiana,False
2688,17052.jpg,acer_ginnala,liriodendron_tulipifera,False
2689,5804.jpg,eucommia_ulmoides,liriodendron_tulipifera,False
2690,770.jpg,prunus_serrulata,chionanthus_retusus,False
2691,7806.jpg,quercus_montana,acer_pensylvanicum,False
2692,13309.jpg,ulmus_pumila,maclura_pomifera,False
2693,17652.jpg,maclura_pomifera,pinus_resinosa,False
2694,3888.jpg,metasequoia_glyptostroboides,toona_sinensis,False
2695,1323.jpg,crataegus_viridis,maclura_pomifera,False
2696,6378.jpg,quercus_virginiana,maclura_pomifera,False
2697,16128.jpg,nyssa_sylvatica,salix_nigra,False
2698,8546.jpg,juglans_cinerea,liriodendron_tulipifera,False
2699,12560.jpg,cornus_florida,betula_lenta,False
2700,13138.jpg,fraxinus_americana,liriodendron_tulipifera,False
2701,4277.jpg,cercis_canadensis,maclura_pomifera,False
2702,9766.jpg,asimina_triloba,maclura_pomifera,False
2703,9428.jpg,quercus_robur,paulownia_tomentosa,False
2704,281.jpg,pinus_pungens,maclura_pomifera,False
2705,16781.jpg,styrax_obassia,quercus_muehlenbergii,False
2706,12911.jpg,amelanchier_arborea,carpinus_caroliniana,False
2707,8198.jpg,acer_negundo,asimina_triloba,False
2708,5448.jpg,pinus_koraiensis,maclura_pomifera,False
2709,4682.jpg,pinus_sylvestris,maclura_pomifera,False
2710,13371.jpg,carpinus_betulus,castanea_dentata,False
